[2025-03-02 21:09:16,411] INFO - [2025-03-02 21:09:16] Machine 1 received message from 3, Received Clock: 1, Queue Length: 3, Updated Logical Clock: 2
[2025-03-02 21:09:41,530] INFO - [2025-03-02 21:09:41] Machine 1 received message from 3, Received Clock: 49, Queue Length: 14, Updated Logical Clock: 50
[2025-03-02 21:09:42,536] INFO - [2025-03-02 21:09:42] Machine 1 received message from 2, Received Clock: 48, Queue Length: 14, Updated Logical Clock: 51
[2025-03-02 21:09:43,542] INFO - [2025-03-02 21:09:43] Machine 1 received message from 2, Received Clock: 58, Queue Length: 13, Updated Logical Clock: 59
[2025-03-02 21:09:44,548] INFO - [2025-03-02 21:09:44] Machine 1 received message from 2, Received Clock: 60, Queue Length: 13, Updated Logical Clock: 61
[2025-03-02 21:09:45,554] INFO - [2025-03-02 21:09:45] Machine 1 received message from 2, Received Clock: 62, Queue Length: 14, Updated Logical Clock: 63
[2025-03-02 21:09:46,560] INFO - [2025-03-02 21:09:46] Machine 1 received message from 2, Received Clock: 64, Queue Length: 14, Updated Logical Clock: 65
[2025-03-02 21:09:47,565] INFO - [2025-03-02 21:09:47] Machine 1 received message from 3, Received Clock: 67, Queue Length: 15, Updated Logical Clock: 68
[2025-03-02 21:09:48,568] INFO - [2025-03-02 21:09:48] Machine 1 received message from 3, Received Clock: 68, Queue Length: 16, Updated Logical Clock: 69
[2025-03-02 21:09:49,572] INFO - [2025-03-02 21:09:49] Machine 1 received message from 3, Received Clock: 70, Queue Length: 16, Updated Logical Clock: 71
[2025-03-02 21:09:50,578] INFO - [2025-03-02 21:09:50] Machine 1 received message from 2, Received Clock: 76, Queue Length: 17, Updated Logical Clock: 77
[2025-03-02 21:09:51,579] INFO - [2025-03-02 21:09:51] Machine 1 received message from 3, Received Clock: 76, Queue Length: 18, Updated Logical Clock: 78
[2025-03-02 21:09:52,585] INFO - [2025-03-02 21:09:52] Machine 1 received message from 3, Received Clock: 81, Queue Length: 18, Updated Logical Clock: 82
[2025-03-02 21:09:53,588] INFO - [2025-03-02 21:09:53] Machine 1 received message from 3, Received Clock: 86, Queue Length: 19, Updated Logical Clock: 87
[2025-03-02 21:09:54,594] INFO - [2025-03-02 21:09:54] Machine 1 received message from 3, Received Clock: 89, Queue Length: 19, Updated Logical Clock: 90
[2025-03-02 21:09:55,599] INFO - [2025-03-02 21:09:55] Machine 1 received message from 3, Received Clock: 96, Queue Length: 20, Updated Logical Clock: 97
[2025-03-02 21:09:56,605] INFO - [2025-03-02 21:09:56] Machine 1 received message from 2, Received Clock: 103, Queue Length: 19, Updated Logical Clock: 104
[2025-03-02 21:09:57,609] INFO - [2025-03-02 21:09:57] Machine 1 received message from 3, Received Clock: 107, Queue Length: 19, Updated Logical Clock: 108
[2025-03-02 21:09:58,613] INFO - [2025-03-02 21:09:58] Machine 1 received message from 3, Received Clock: 109, Queue Length: 20, Updated Logical Clock: 110
[2025-03-02 21:09:59,617] INFO - [2025-03-02 21:09:59] Machine 1 received message from 3, Received Clock: 112, Queue Length: 22, Updated Logical Clock: 113
[2025-03-02 21:10:00,622] INFO - [2025-03-02 21:10:00] Machine 1 received message from 3, Received Clock: 114, Queue Length: 23, Updated Logical Clock: 115
[2025-03-02 21:10:01,626] INFO - [2025-03-02 21:10:01] Machine 1 received message from 3, Received Clock: 115, Queue Length: 23, Updated Logical Clock: 116
[2025-03-02 21:10:02,631] INFO - [2025-03-02 21:10:02] Machine 1 received message from 2, Received Clock: 118, Queue Length: 23, Updated Logical Clock: 119
[2025-03-02 21:10:03,633] INFO - [2025-03-02 21:10:03] Machine 1 received message from 3, Received Clock: 119, Queue Length: 24, Updated Logical Clock: 120
[2025-03-02 21:10:04,639] INFO - [2025-03-02 21:10:04] Machine 1 received message from 3, Received Clock: 122, Queue Length: 24, Updated Logical Clock: 123
[2025-03-02 21:10:05,643] INFO - [2025-03-02 21:10:05] Machine 1 received message from 3, Received Clock: 127, Queue Length: 26, Updated Logical Clock: 128
[2025-03-02 21:10:06,647] INFO - [2025-03-02 21:10:06] Machine 1 received message from 3, Received Clock: 129, Queue Length: 27, Updated Logical Clock: 130
[2025-03-02 21:10:07,651] INFO - [2025-03-02 21:10:07] Machine 1 received message from 3, Received Clock: 132, Queue Length: 26, Updated Logical Clock: 133
[2025-03-02 21:10:08,656] INFO - [2025-03-02 21:10:08] Machine 1 received message from 3, Received Clock: 134, Queue Length: 26, Updated Logical Clock: 135
[2025-03-02 21:10:09,662] INFO - [2025-03-02 21:10:09] Machine 1 received message from 3, Received Clock: 137, Queue Length: 26, Updated Logical Clock: 138
[2025-03-02 21:10:10,668] INFO - [2025-03-02 21:10:10] Machine 1 received message from 3, Received Clock: 140, Queue Length: 25, Updated Logical Clock: 141
[2025-03-02 21:10:11,671] INFO - [2025-03-02 21:10:11] Machine 1 received message from 2, Received Clock: 140, Queue Length: 26, Updated Logical Clock: 142
[2025-03-02 21:10:12,676] INFO - [2025-03-02 21:10:12] Machine 1 received message from 3, Received Clock: 145, Queue Length: 26, Updated Logical Clock: 146
[2025-03-02 21:10:13,682] INFO - [2025-03-02 21:10:13] Machine 1 received message from 3, Received Clock: 148, Queue Length: 25, Updated Logical Clock: 149
[2025-03-02 21:10:14,686] INFO - [2025-03-02 21:10:14] Machine 1 received message from 3, Received Clock: 151, Queue Length: 25, Updated Logical Clock: 152
[2025-03-02 21:10:15,687] INFO - [2025-03-02 21:10:15] Machine 1 received message from 3, Received Clock: 158, Queue Length: 26, Updated Logical Clock: 159
[2025-03-02 21:10:16,693] INFO - [2025-03-02 21:10:16] Machine 1 received message from 3, Received Clock: 159, Queue Length: 26, Updated Logical Clock: 160
[2025-03-02 21:10:17,696] INFO - [2025-03-02 21:10:17] Machine 1 received message from 2, Received Clock: 162, Queue Length: 25, Updated Logical Clock: 163
[2025-03-02 21:10:18,701] INFO - [2025-03-02 21:10:18] Machine 1 received message from 3, Received Clock: 163, Queue Length: 27, Updated Logical Clock: 164
[2025-03-02 21:10:19,702] INFO - [2025-03-02 21:10:19] Machine 1 received message from 3, Received Clock: 165, Queue Length: 29, Updated Logical Clock: 166
[2025-03-02 21:10:20,705] INFO - [2025-03-02 21:10:20] Machine 1 received message from 3, Received Clock: 166, Queue Length: 30, Updated Logical Clock: 167
[2025-03-02 21:10:21,711] INFO - [2025-03-02 21:10:21] Machine 1 received message from 2, Received Clock: 166, Queue Length: 30, Updated Logical Clock: 168
[2025-03-02 21:10:22,716] INFO - [2025-03-02 21:10:22] Machine 1 received message from 3, Received Clock: 169, Queue Length: 29, Updated Logical Clock: 170
[2025-03-02 21:10:23,719] INFO - [2025-03-02 21:10:23] Machine 1 received message from 3, Received Clock: 171, Queue Length: 30, Updated Logical Clock: 172
[2025-03-02 21:10:24,725] INFO - [2025-03-02 21:10:24] Machine 1 received message from 2, Received Clock: 176, Queue Length: 31, Updated Logical Clock: 177
[2025-03-02 21:10:25,727] INFO - [2025-03-02 21:10:25] Machine 1 received message from 2, Received Clock: 178, Queue Length: 32, Updated Logical Clock: 179
[2025-03-02 21:10:26,733] INFO - [2025-03-02 21:10:26] Machine 1 received message from 3, Received Clock: 180, Queue Length: 32, Updated Logical Clock: 181
[2025-03-02 21:10:27,736] INFO - [2025-03-02 21:10:27] Machine 1 received message from 3, Received Clock: 182, Queue Length: 33, Updated Logical Clock: 183
[2025-03-02 21:10:28,741] INFO - [2025-03-02 21:10:28] Machine 1 received message from 3, Received Clock: 186, Queue Length: 34, Updated Logical Clock: 187
[2025-03-02 21:10:29,742] INFO - [2025-03-02 21:10:29] Machine 1 received message from 2, Received Clock: 185, Queue Length: 35, Updated Logical Clock: 188
[2025-03-02 21:10:30,748] INFO - [2025-03-02 21:10:30] Machine 1 received message from 2, Received Clock: 187, Queue Length: 36, Updated Logical Clock: 189
[2025-03-02 21:10:31,752] INFO - [2025-03-02 21:10:31] Machine 1 received message from 3, Received Clock: 190, Queue Length: 37, Updated Logical Clock: 191
[2025-03-02 21:10:32,755] INFO - [2025-03-02 21:10:32] Machine 1 received message from 3, Received Clock: 192, Queue Length: 37, Updated Logical Clock: 193
[2025-03-02 21:10:33,757] INFO - [2025-03-02 21:10:33] Machine 1 received message from 3, Received Clock: 200, Queue Length: 37, Updated Logical Clock: 201
[2025-03-02 21:10:34,764] INFO - [2025-03-02 21:10:34] Machine 1 received message from 3, Received Clock: 202, Queue Length: 37, Updated Logical Clock: 203
[2025-03-02 21:10:35,409] INFO - Machine 1 shutting down.
[2025-03-02 21:10:35,765] INFO - [2025-03-02 21:10:35] Machine 1 received message from 3, Received Clock: 209, Queue Length: 38, Updated Logical Clock: 210
